Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS4A02G231300,96,2325,-2229,2229
TraesCS3A02G325800,3,214,-211,211
TraesCS1B02G256000,63,258,-195,195
TraesCS2A02G389400,2,172,-170,170
TraesCS4A02G131000,11,140,-129,129
TraesCS6B02G315100,12,122,-110,110
TraesCS3B02G354900,3,97,-94,94
TraesCS5D02G452500,2,72,-70,70
TraesCS3D02G319200,3,72,-69,69
TraesCS1D02G244500,60,116,-56,56
TraesCS3B02G484100,17,70,-53,53
TraesCS1A02G244800,60,109,-49,49
TraesCS6B02G316600,19,68,-49,49
TraesCS2B02G119100,4,53,-49,49
TraesCS4A02G007900,13,61,-48,48
TraesCS6B02G360900,15,63,-48,48
TraesCS6B02G096600,13,59,-46,46
TraesCS5A02G387400,1,44,-43,43
TraesCS2B02G119000,5,48,-43,43
TraesCS5A02G330200,30,70,-40,40
TraesCS2D02G214100,10,49,-39,39
TraesCS2D02G414300,1,39,-38,38
TraesCS1B02G443800,1,39,-38,38
TraesCS2B02G228900,10,48,-38,38
TraesCS6D02G268000,34,71,-37,37
TraesCS1A02G413800,1,38,-37,37
TraesCS5D02G219300,2,38,-36,36
TraesCS5A02G155900,32,67,-35,35
TraesCS4A02G263300,51,85,-34,34
TraesCS6B02G096500,4,38,-34,34
TraesCS4D02G051600,25,58,-33,33
TraesCS2A02G559200,2,35,-33,33
TraesCS4A02G055700,10,42,-32,32
TraesCS5A02G275900,16,48,-32,32
TraesCS3B02G438800,7,38,-31,31
TraesCS3B02G323600,1,32,-31,31
TraesCS4B02G051500,55,85,-30,30
TraesCS7B02G072800,4,34,-30,30
TraesCS3B02G179500,8,38,-30,30
TraesCS3B02G158800,16,45,-29,29
TraesCS4D02G082600,51,79,-28,28
TraesCS2D02G444300,3,31,-28,28
TraesCS2A02G505600,9,36,-27,27
TraesCS2D02G417700,1,28,-27,27
TraesCS6A02G351300,1,28,-27,27
TraesCS1D02G084400,7,33,-26,26
TraesCS5B02G275200,11,36,-25,25
TraesCS6D02G098600,10,35,-25,25
TraesCS4B02G347100,1,25,-24,24
TraesCS2A02G488900,2,26,-24,24
TraesCS4D02G249200,6,29,-23,23
TraesCS6A02G108300,14,37,-23,23
TraesCS2A02G448300,1,24,-23,23
TraesCS5D02G494800,15,38,-23,23
TraesCS4D02G362800,12,34,-22,22
TraesCS4B02G173600,8,30,-22,22
TraesCS5D02G283200,21,43,-22,22
TraesCS7A02G189200,29,51,-22,22
TraesCS3D02G281900,6,28,-22,22
TraesCS1B02G100600,3,24,-21,21
TraesCS3B02G125500,2,23,-21,21
TraesCS2A02G201800,16,37,-21,21
TraesCS4D02G011500,33,54,-21,21
TraesCS5D02G037500,44,65,-21,21
TraesCS7B02G112400,68,88,-20,20
TraesCS2B02G534000,1,20,-19,19
TraesCS4A02G011600,38,57,-19,19
TraesCS4A02G006100,23,42,-19,19
TraesCS4D02G038500,4,23,-19,19
TraesCS2B02G483300,1,19,-18,18
TraesCS7B02G121800,10,28,-18,18
TraesCS4B02G037900,1,19,-18,18
TraesCS2B02G436100,0,17,-17,17
TraesCS2D02G372200,24,41,-17,17
TraesCS6B02G316700,59,76,-17,17
TraesCS7B02G204800,2,19,-17,17
TraesCS5B02G142100,0,17,-17,17
TraesCS4D02G296000,11,28,-17,17
TraesCS5A02G212800,0,17,-17,17
TraesCS6D02G089100,15,32,-17,17
TraesCS6D02G334000,1,18,-17,17
TraesCS5A02G233900,8,25,-17,17
TraesCS5D02G059300,1,18,-17,17
TraesCS1A02G372200,1,17,-16,16
TraesCS6A02G097700,1,17,-16,16
TraesCS2A02G376000,34,50,-16,16
TraesCS4A02G382200,21,37,-16,16
TraesCS4D02G297900,13,29,-16,16
TraesCS7B02G094000,34,50,-16,16
TraesCS6D02G358900,7,23,-16,16
TraesCS1B02G392000,14,29,-15,15
TraesCS6D02G084900,4,19,-15,15
TraesCS7D02G208000,64,79,-15,15
TraesCS3D02G370100,35,49,-14,14
TraesCS5A02G538600,8,22,-14,14
TraesCS5A02G143200,6,20,-14,14
TraesCS6D02G096300,8,22,-14,14
TraesCS2A02G323200,1,15,-14,14
TraesCS6D02G376400,1,15,-14,14
TraesCS7D02G483200,12,25,-13,13
TraesCS6B02G142000,1,14,-13,13
TraesCS7B02G292700,3,16,-13,13
TraesCS7D02G383300,3,16,-13,13
TraesCS1A02G304200,2,15,-13,13
TraesCS5A02G031900,1,13,-12,12
TraesCS7A02G206200,4,16,-12,12
TraesCS4B02G374400,16,28,-12,12
TraesCS6A02G311700,1,13,-12,12
TraesCS7D02G169000,4,16,-12,12
TraesCS7B02G072700,2,14,-12,12
TraesCS4A02G007800,8,20,-12,12
TraesCS1D02G252700,9,21,-12,12
TraesCS2A02G406900,12,24,-12,12
TraesCS2D02G401000,1,13,-12,12
TraesCS4A02G404700,3,14,-11,11
TraesCS7A02G168100,2,13,-11,11
TraesCS1D02G225200,6,17,-11,11
TraesCS2A02G232400,21,32,-11,11
TraesCS4D02G295900,7,18,-11,11
TraesCS2A02G577000,4,15,-11,11
TraesCS6B02G366700,5,15,-10,10
TraesCS5B02G236400,3,13,-10,10
TraesCS5B02G089200,1,11,-10,10
TraesCS2A02G101900,11,21,-10,10
TraesCS2A02G102000,9,19,-10,10
TraesCS3B02G093300,2,12,-10,10
TraesCS4B02G297000,1,11,-10,10
TraesCS7D02G172400,2,12,-10,10
TraesCS3B02G350200,7,17,-10,10
TraesCS3D02G141200,0,9,-9,9
TraesCS3D02G157100,1,10,-9,9
TraesCS7A02G377400,18,27,-9,9
TraesCS7D02G469200,8,17,-9,9
TraesCS3A02G442200,1,10,-9,9
TraesCS6A02G335500,11,20,-9,9
TraesCS5A02G083100,7,16,-9,9
TraesCS7B02G031000,16,25,-9,9
TraesCS3D02G243500,1,10,-9,9
TraesCS1B02G202100,0,9,-9,9
TraesCS3D02G529900,1,10,-9,9
TraesCS6B02G080700,2,11,-9,9
TraesCS7A02G144900,1,10,-9,9
TraesCS1B02G076300,6,14,-8,8
TraesCS6B02G158900,7,15,-8,8
TraesCS6D02G085000,2,10,-8,8
TraesCS3A02G142900,2,10,-8,8
TraesCS6A02G287300,23,31,-8,8
TraesCS4D02G338800,2,10,-8,8
TraesCS5D02G148800,1,9,-8,8
TraesCS3A02G288900,2,10,-8,8
TraesCS2A02G266000,8,16,-8,8
TraesCS3B02G006300,0,8,-8,8
TraesCS7A02G028100,13,21,-8,8
TraesCS1A02G364800,1,9,-8,8
TraesCS2A02G264600,1,9,-8,8
TraesCS3A02G123800,1,9,-8,8
TraesCS3D02G411900,12,20,-8,8
TraesCS3A02G114300,1,9,-8,8
TraesCS4D02G272700,1,9,-8,8
TraesCS5D02G397300,0,7,-7,7
TraesCS2D02G256600,4,11,-7,7
TraesCS2D02G286300,1,8,-7,7
TraesCS4A02G123800,2,9,-7,7
TraesCS4D02G182100,3,10,-7,7
TraesCS6B02G125900,1,8,-7,7
TraesCS6D02G315200,8,15,-7,7
TraesCS1D02G223200,2,9,-7,7
TraesCS5A02G373500,22,29,-7,7
TraesCS1D02G421200,1,8,-7,7
TraesCS5A02G511900,1,8,-7,7
TraesCS3A02G090300,0,7,-7,7
TraesCS3D02G361700,0,7,-7,7
TraesCS7A02G304500,3,10,-7,7
TraesCS2D02G101400,10,17,-7,7
TraesCS2D02G576400,0,7,-7,7
TraesCS4D02G175700,1,8,-7,7
TraesCS7D02G336000,3,10,-7,7
TraesCS1A02G154200,1,8,-7,7
TraesCS2D02G174500,1,8,-7,7
TraesCS7B02G002500,0,7,-7,7
TraesCS1D02G066000,1,8,-7,7
TraesCS2B02G605400,14,21,-7,7
TraesCS3D02G418900,1,8,-7,7
TraesCS7D02G460700,1,8,-7,7
TraesCS7A02G322600,0,7,-7,7
TraesCS1D02G225000,8,14,-6,6
TraesCS2D02G506500,6,12,-6,6
TraesCS7B02G113400,1,7,-6,6
TraesCS6A02G287400,45,51,-6,6
TraesCS4D02G261600,5,11,-6,6
TraesCS5D02G244800,6,12,-6,6
TraesCS3B02G105700,2,8,-6,6
TraesCS1A02G223600,3,9,-6,6
TraesCS2B02G466500,0,6,-6,6
TraesCS2D02G444200,0,6,-6,6
TraesCS7D02G390300,9,15,-6,6
TraesCS5B02G211000,3,9,-6,6
TraesCS1D02G292700,1,7,-6,6
TraesCS3D02G034700,1,7,-6,6
TraesCS5A02G192600,1,7,-6,6
TraesCS1A02G257900,12,18,-6,6
TraesCSU02G163500,0,6,-6,6
TraesCS2A02G161400,1,7,-6,6
TraesCS1A02G164900,1,7,-6,6
TraesCS2B02G051500,0,6,-6,6
TraesCS3A02G423600,1,7,-6,6
TraesCS3D02G020700,3,9,-6,6
TraesCS5B02G232400,2,8,-6,6
TraesCS7A02G228300,1,7,-6,6
TraesCS7D02G246400,0,6,-6,6
TraesCS1B02G233300,1,6,-5,5
TraesCS6D02G309600,17,22,-5,5
TraesCS4D02G302700,8,13,-5,5
TraesCS5A02G420200,2,7,-5,5
TraesCS2B02G403100,1,6,-5,5
TraesCS7A02G214500,11,16,-5,5
TraesCS6B02G341900,0,5,-5,5
TraesCSU02G070700,2,7,-5,5
TraesCS7A02G205100,49,54,-5,5
TraesCS7B02G036500,7,12,-5,5
TraesCS3D02G314100,1,6,-5,5
TraesCS7A02G338500,1,6,-5,5
TraesCS1A02G366800,0,5,-5,5
TraesCS3D02G288700,1,6,-5,5
TraesCS7A02G386400,2,7,-5,5
TraesCS2A02G254400,1,6,-5,5
TraesCS2B02G417200,0,5,-5,5
TraesCS6D02G061200,1,6,-5,5
TraesCS6D02G108200,1,6,-5,5
TraesCS2D02G485200,3,8,-5,5
TraesCS7D02G203100,1,6,-5,5
TraesCS3B02G166500,1,6,-5,5
TraesCS3D02G248700,0,5,-5,5
TraesCS1B02G366000,1,6,-5,5
TraesCS2A02G058300,1,6,-5,5
TraesCS1B02G236700,10,14,-4,4
TraesCS1D02G059200,3,7,-4,4
TraesCS3A02G313100,9,13,-4,4
TraesCS4D02G298400,2,6,-4,4
TraesCS6B02G210300,0,4,-4,4
TraesCS7A02G250900,6,10,-4,4
TraesCS6D02G127600,0,4,-4,4
TraesCS5A02G401600,1,5,-4,4
TraesCS6B02G301000,4,8,-4,4
TraesCS1D02G220900,1,5,-4,4
TraesCS7D02G078800,9,13,-4,4
TraesCS6B02G354900,3,7,-4,4
TraesCS2A02G146400,2,6,-4,4
TraesCS4A02G078700,0,4,-4,4
TraesCS4B02G245800,0,4,-4,4
TraesCS1B02G383800,2,6,-4,4
TraesCS1D02G043300,1,5,-4,4
TraesCS4D02G142900,1,5,-4,4
TraesCS6D02G286300,1,5,-4,4
TraesCS7A02G464100,0,4,-4,4
TraesCS7A02G549000,1,5,-4,4
TraesCS7D02G452500,5,9,-4,4
TraesCS1A02G426700,1,5,-4,4
TraesCS3D02G497300,5,9,-4,4
TraesCS1A02G401800,1,5,-4,4
TraesCS6D02G030800,1,5,-4,4
TraesCS3D02G165700,0,4,-4,4
TraesCS5D02G433900,1,5,-4,4
TraesCS6B02G230800,0,4,-4,4
TraesCS1B02G265000,6,10,-4,4
TraesCS3B02G331900,1,5,-4,4
TraesCS5B02G479900,1,5,-4,4
TraesCS6A02G218800,1,5,-4,4
TraesCS6D02G297100,5,9,-4,4
TraesCS7B02G076700,1,5,-4,4
TraesCS2A02G418400,0,4,-4,4
TraesCS5A02G276900,1,5,-4,4
TraesCS4A02G276900,0,4,-4,4
TraesCS1A02G427200,0,4,-4,4
TraesCS3A02G280200,1,5,-4,4
TraesCS2D02G440600,0,4,-4,4
TraesCS1A02G274200,1,5,-4,4
TraesCS4B02G151600,1,5,-4,4
TraesCS7B02G189900,0,4,-4,4
TraesCS3D02G372900,1,4,-3,3
TraesCS4B02G180600,1,4,-3,3
TraesCS6B02G126600,0,3,-3,3
TraesCS2A02G461700,9,12,-3,3
TraesCS2D02G461700,18,21,-3,3
TraesCS4D02G342000,3,6,-3,3
TraesCS6A02G114100,3,6,-3,3
TraesCS2B02G392900,16,19,-3,3
TraesCS5B02G087600,2,5,-3,3
TraesCS7B02G121900,9,12,-3,3
TraesCS7D02G216800,2,5,-3,3
TraesCS4D02G107100,1,4,-3,3
TraesCS6D02G315700,13,16,-3,3
TraesCS5B02G243800,10,13,-3,3
TraesCS5D02G253100,16,19,-3,3
TraesCS3A02G231600,1,4,-3,3
TraesCS5A02G237600,1,4,-3,3
TraesCS2A02G422400,6,9,-3,3
TraesCS1B02G236900,3,6,-3,3
TraesCS1D02G204500,1,4,-3,3
TraesCS1D02G371400,0,3,-3,3
TraesCS3A02G153700,0,3,-3,3
TraesCS4D02G102100,1,4,-3,3
TraesCS7A02G130700,11,14,-3,3
TraesCS7D02G135200,2,5,-3,3
TraesCS2A02G101000,11,14,-3,3
TraesCS2A02G101400,1,4,-3,3
TraesCS3A02G078400,5,8,-3,3
TraesCS4B02G132500,2,5,-3,3
TraesCS3A02G497900,1,4,-3,3
TraesCS7A02G208000,1,4,-3,3
TraesCS2B02G359400,1,4,-3,3
TraesCS3A02G317100,0,3,-3,3
TraesCS1B02G088900,0,3,-3,3
TraesCS6D02G136200,1,4,-3,3
TraesCS1A02G065700,0,3,-3,3
TraesCS1A02G195000,1,4,-3,3
TraesCS2A02G442300,1,4,-3,3
TraesCS6A02G033300,1,4,-3,3
TraesCS4D02G249300,1,4,-3,3
TraesCS1A02G100400,1,4,-3,3
TraesCS6A02G036400,1,4,-3,3
TraesCS7A02G343300,1,4,-3,3
TraesCSU02G028100,0,3,-3,3
TraesCS1D02G222600,1,4,-3,3
TraesCS2B02G118100,0,3,-3,3
TraesCS6B02G302400,2,5,-3,3
TraesCS7A02G081000,0,3,-3,3
TraesCS1A02G244200,1,4,-3,3
TraesCS5D02G103100,0,3,-3,3
TraesCS7A02G019400,0,3,-3,3
TraesCS7A02G356100,1,4,-3,3
TraesCS3B02G142800,1,4,-3,3
TraesCS4B02G384500,1,4,-3,3
TraesCS4D02G365000,3,6,-3,3
TraesCS7A02G282700,0,3,-3,3
TraesCS7D02G355100,2,5,-3,3
TraesCS1D02G275000,1,4,-3,3
TraesCS1D02G396300,1,4,-3,3
TraesCS2A02G404000,1,4,-3,3
TraesCS3A02G248800,0,3,-3,3
TraesCS3B02G277500,0,3,-3,3
TraesCS6B02G122200,0,3,-3,3
TraesCS6B02G402300,5,8,-3,3
TraesCS3A02G360100,0,3,-3,3
TraesCS6B02G440500,0,3,-3,3
TraesCS7B02G222800,0,3,-3,3
TraesCS1B02G200100,0,3,-3,3
TraesCS7A02G391000,0,3,-3,3
TraesCS1A02G328400,1,4,-3,3
TraesCS2A02G063600,1,4,-3,3
TraesCS2A02G554300,1,3,-2,2
TraesCS2B02G482400,0,2,-2,2
TraesCS2D02G560000,1,3,-2,2
TraesCS4D02G249400,0,2,-2,2
TraesCS1B02G235100,1,3,-2,2
TraesCS2B02G304800,0,2,-2,2
TraesCS3B02G176200,0,2,-2,2
TraesCS5D02G486600,0,2,-2,2
TraesCS6B02G331000,0,2,-2,2
TraesCS6D02G084200,1,3,-2,2
TraesCS6D02G281200,1,3,-2,2
TraesCS7A02G495800,2,4,-2,2
TraesCS7D02G170600,1,3,-2,2
TraesCS3B02G106900,1,3,-2,2
TraesCS2B02G273500,1,3,-2,2
TraesCS4B02G056600,0,2,-2,2
TraesCS4B02G304500,8,10,-2,2
TraesCS6B02G462100,1,3,-2,2
TraesCS1B02G353700,0,2,-2,2
TraesCS1D02G343000,0,2,-2,2
TraesCS3A02G538400,1,3,-2,2
TraesCS2A02G386200,1,3,-2,2
TraesCS4A02G276700,0,2,-2,2
TraesCS1A02G288500,3,5,-2,2
TraesCS2B02G378700,1,3,-2,2
TraesCS7D02G216600,18,20,-2,2
TraesCS5D02G065300,1,3,-2,2
TraesCS4A02G180900,11,13,-2,2
TraesCS7D02G201700,1,3,-2,2
TraesCS7A02G168000,12,14,-2,2
TraesCS2A02G305400,1,3,-2,2
TraesCS5A02G199300,3,5,-2,2
TraesCS6A02G324500,3,5,-2,2
TraesCS7A02G270100,6,8,-2,2
TraesCS5D02G321000,1,3,-2,2
TraesCS7D02G261900,0,2,-2,2
TraesCS3A02G284400,1,3,-2,2
TraesCS5D02G401500,0,2,-2,2
TraesCS6B02G186700,0,2,-2,2
TraesCS1B02G097500,0,2,-2,2
TraesCS3D02G109100,0,2,-2,2
TraesCS4A02G211100,8,10,-2,2
TraesCS5D02G095600,1,3,-2,2
TraesCS5D02G149600,12,14,-2,2
TraesCS2D02G305300,3,5,-2,2
TraesCS3D02G078900,5,7,-2,2
TraesCS5B02G141900,1,3,-2,2
TraesCS7A02G263100,1,3,-2,2
TraesCS2B02G469000,0,2,-2,2
TraesCS2D02G401400,0,2,-2,2
TraesCS7B02G115200,1,3,-2,2
TraesCS7A02G270900,1,3,-2,2
TraesCS4D02G064200,1,3,-2,2
TraesCS3B02G349300,0,2,-2,2
TraesCS2A02G261900,0,2,-2,2
TraesCS2B02G622300,1,3,-2,2
TraesCS4B02G195700,0,2,-2,2
TraesCS1D02G333100,0,2,-2,2
TraesCS1D02G448600,0,2,-2,2
TraesCS3A02G115700,1,3,-2,2
TraesCS4B02G194700,2,4,-2,2
TraesCS5A02G122600,1,3,-2,2
TraesCS7A02G256900,1,3,-2,2
TraesCS7B02G030400,1,3,-2,2
TraesCS7D02G004300,0,2,-2,2
TraesCS7D02G546100,0,2,-2,2
TraesCS1D02G194000,2,4,-2,2
TraesCS5B02G131700,1,3,-2,2
TraesCS5B02G350400,0,2,-2,2
TraesCS1B02G480900,0,2,-2,2
TraesCS2A02G304600,1,3,-2,2
TraesCS3A02G178200,0,2,-2,2
TraesCS4B02G340300,0,2,-2,2
TraesCS5A02G163700,0,2,-2,2
TraesCS5A02G509700,0,2,-2,2
TraesCS5B02G146400,2,4,-2,2
TraesCS5B02G186200,1,3,-2,2
TraesCS5B02G213500,0,2,-2,2
TraesCS6B02G211300,0,2,-2,2
TraesCS7D02G287100,1,3,-2,2
TraesCS1B02G206700,0,2,-2,2
TraesCS2A02G207700,0,2,-2,2
TraesCS5A02G092700,0,2,-2,2
TraesCS6B02G117100,0,2,-2,2
TraesCS6D02G316200,1,3,-2,2
TraesCS3B02G064600,0,2,-2,2
TraesCS5D02G249600,1,3,-2,2
TraesCS5D02G439200,0,2,-2,2
TraesCS6D02G100900,0,2,-2,2
TraesCS7B02G262100,0,2,-2,2
TraesCS3A02G268700,0,2,-2,2
TraesCS3A02G289500,1,3,-2,2
TraesCS4A02G299400,1,3,-2,2
TraesCS4D02G053400,0,2,-2,2
TraesCS4D02G147400,1,3,-2,2
TraesCS5D02G119400,0,2,-2,2
TraesCS7B02G163200,0,2,-2,2
TraesCS7D02G284800,0,2,-2,2
TraesCS2A02G491300,0,2,-2,2
TraesCS3A02G399000,0,2,-2,2
TraesCS4A02G202900,0,2,-2,2
TraesCS5A02G184900,0,2,-2,2
TraesCS7B02G148800,1,3,-2,2
TraesCS7D02G241200,2,4,-2,2
TraesCS7D02G342200,1,3,-2,2
TraesCS1A02G112600,1,3,-2,2
TraesCS1D02G436900,1,3,-2,2
TraesCS2D02G380600,1,3,-2,2
TraesCS3D02G403600,1,3,-2,2
TraesCS5A02G444400,1,3,-2,2
TraesCS5D02G183500,0,2,-2,2
TraesCS7A02G450100,2,4,-2,2
TraesCS7A02G344400,0,2,-2,2
TraesCS7D02G335100,0,2,-2,2
TraesCS1A02G356300,1,3,-2,2
TraesCS1B02G018900,0,2,-2,2
TraesCS2A02G367300,1,3,-2,2
TraesCS4D02G089000,0,2,-2,2
TraesCS5B02G371200,2,4,-2,2
TraesCS7B02G299600,0,2,-2,2
TraesCS1B02G165100,1,3,-2,2
TraesCS2A02G119800,0,2,-2,2
TraesCS2D02G300000,1,3,-2,2
TraesCS3A02G197600,0,2,-2,2
TraesCS3D02G131200,1,3,-2,2
TraesCS5B02G562200,0,2,-2,2
TraesCS6A02G086000,0,2,-2,2
TraesCS7A02G027800,0,2,-2,2
TraesCS7D02G127200,0,2,-2,2
TraesCSU02G113800,1,3,-2,2
TraesCS2A02G077500,0,1,-1,1
TraesCS2A02G159800,0,1,-1,1
TraesCS2B02G589800,2,3,-1,1
TraesCS3D02G285300,0,1,-1,1
TraesCS4A02G233900,0,1,-1,1
TraesCS4B02G249100,0,1,-1,1
TraesCS4D02G299700,1,2,-1,1
TraesCS5A02G438600,2,3,-1,1
TraesCS5D02G134700,0,1,-1,1
TraesCS5D02G411500,0,1,-1,1
TraesCS6D02G240600,0,1,-1,1
TraesCS7A02G329600,0,1,-1,1
TraesCS7A02G399500,5,6,-1,1
TraesCS7B02G230100,0,1,-1,1
TraesCS7D02G326300,0,1,-1,1
TraesCS1A02G231200,0,1,-1,1
TraesCS1A02G272300,1,2,-1,1
TraesCS1B02G254300,0,1,-1,1
TraesCS1B02G392200,1,2,-1,1
TraesCS2A02G415100,0,1,-1,1
TraesCS2A02G415300,0,1,-1,1
TraesCS2A02G427700,1,2,-1,1
TraesCS2A02G514300,0,1,-1,1
TraesCS2B02G542400,0,1,-1,1
TraesCS2D02G412400,0,1,-1,1
TraesCS4A02G088400,0,1,-1,1
TraesCS4B02G215800,0,1,-1,1
TraesCS4D02G291300,1,2,-1,1
TraesCS5D02G318100,0,1,-1,1
TraesCS6A02G171900,0,1,-1,1
TraesCS6A02G181400,0,1,-1,1
TraesCS6B02G159600,0,1,-1,1
TraesCS6B02G280800,9,10,-1,1
TraesCS6B02G375400,0,1,-1,1
TraesCS6D02G121100,0,1,-1,1
TraesCS7D02G372700,0,1,-1,1
TraesCS1A02G156600,0,1,-1,1
TraesCS2A02G309300,0,1,-1,1
TraesCS2A02G567300,0,1,-1,1
TraesCS2B02G397300,0,1,-1,1
TraesCS3B02G273400,0,1,-1,1
TraesCS7A02G461700,0,1,-1,1
TraesCS7D02G250100,1,2,-1,1
TraesCS7D02G409700,0,1,-1,1
TraesCS6D02G180000,0,1,-1,1
TraesCS3A02G346300,2,3,-1,1
TraesCS3D02G091700,1,2,-1,1
TraesCS4D02G225200,1,2,-1,1
TraesCS2D02G448000,1,2,-1,1
TraesCS3B02G236900,0,1,-1,1
TraesCS3B02G476000,2,3,-1,1
TraesCS4D02G056900,0,1,-1,1
TraesCS5A02G230500,1,2,-1,1
TraesCS5B02G054800,1,2,-1,1
TraesCS6B02G295900,0,1,-1,1
TraesCS7B02G211600,0,1,-1,1
TraesCS1A02G332600,0,1,-1,1
TraesCS1D02G335300,0,1,-1,1
TraesCS5A02G309300,0,1,-1,1
TraesCS6A02G412800,0,1,-1,1
TraesCS6D02G397000,1,2,-1,1
TraesCS7D02G187600,2,3,-1,1
TraesCS4A02G268500,0,1,-1,1
TraesCS6B02G323400,0,1,-1,1
TraesCS6D02G274100,0,1,-1,1
TraesCS7B02G400600,0,1,-1,1
TraesCS7D02G484400,0,1,-1,1
TraesCS1D02G274700,1,2,-1,1
TraesCS2A02G591000,0,1,-1,1
TraesCS2B02G592900,0,1,-1,1
TraesCS2D02G399500,0,1,-1,1
TraesCS3A02G271700,0,1,-1,1
TraesCS3B02G608800,0,1,-1,1
TraesCS3D02G271300,0,1,-1,1
TraesCS5A02G479400,0,1,-1,1
TraesCS1A02G340900,0,1,-1,1
TraesCS3B02G603900,0,1,-1,1
TraesCS5A02G022100,0,1,-1,1
TraesCS5B02G018600,0,1,-1,1
TraesCS7B02G264800,2,3,-1,1
TraesCS1B02G203800,0,1,-1,1
TraesCS5B02G025100,0,1,-1,1
TraesCS1A02G414400,0,1,-1,1
TraesCS1B02G425600,0,1,-1,1
TraesCS1D02G405300,0,1,-1,1
TraesCS1D02G421700,0,1,-1,1
TraesCS2B02G051800,0,1,-1,1
TraesCS3D02G181900,0,1,-1,1
TraesCS4D02G122500,0,1,-1,1
TraesCS5D02G119200,0,1,-1,1
TraesCS6A02G340600,0,1,-1,1
TraesCS6B02G372100,0,1,-1,1
TraesCS6D02G321200,0,1,-1,1
TraesCS7A02G298900,0,1,-1,1
TraesCS7D02G294600,0,1,-1,1
TraesCS5B02G521100,0,1,-1,1
TraesCS1A02G411700,0,1,-1,1
TraesCS2D02G180700,0,1,-1,1
TraesCS4A02G306400,0,1,-1,1
TraesCS4B02G008300,1,2,-1,1
TraesCS6B02G093900,0,1,-1,1
TraesCS6D02G291000,0,1,-1,1
TraesCS2D02G099400,0,1,-1,1
TraesCS4A02G129400,0,1,-1,1
TraesCS5A02G265700,0,1,-1,1
TraesCS5D02G273600,0,1,-1,1
TraesCS3B02G504100,0,1,-1,1
TraesCS4A02G206100,1,2,-1,1
TraesCS4B02G109700,1,2,-1,1
TraesCS6B02G449300,0,1,-1,1
TraesCS6D02G388400,0,1,-1,1
TraesCS7A02G258700,0,1,-1,1
TraesCS2A02G116100,0,1,-1,1
TraesCS2A02G264800,0,1,-1,1
TraesCS2D02G119100,0,1,-1,1
TraesCS3D02G531900,0,1,-1,1
TraesCS5B02G075300,0,1,-1,1
TraesCS5D02G081000,0,1,-1,1
TraesCS5D02G411800,2,3,-1,1
TraesCS2B02G176900,0,1,-1,1
TraesCS3A02G165200,0,1,-1,1
TraesCS3D02G176400,0,1,-1,1
TraesCS5D02G241400,0,1,-1,1
TraesCS6A02G326000,0,1,-1,1
TraesCS7B02G105700,0,1,-1,1
TraesCS2D02G194800,2,3,-1,1
TraesCS3A02G408000,0,1,-1,1
TraesCS4D02G054000,0,1,-1,1
TraesCS4D02G135500,1,2,-1,1
TraesCS5A02G535000,1,2,-1,1
TraesCS5D02G332000,0,1,-1,1
TraesCS5D02G422300,0,1,-1,1
TraesCS7A02G059000,0,1,-1,1
TraesCS7B02G078300,0,1,-1,1
TraesCS2A02G435100,0,1,-1,1
TraesCS4B02G060000,0,1,-1,1
TraesCS3D02G141500,0,1,-1,1
TraesCS2D02G303900,1,2,-1,1
TraesCS3B02G258400,0,1,-1,1
TraesCS3D02G224100,0,1,-1,1
TraesCS5A02G142700,0,1,-1,1
TraesCS6D02G253700,1,2,-1,1
TraesCS1D02G197300,0,1,-1,1
TraesCS2B02G497500,0,1,-1,1
TraesCS5B02G315100,0,1,-1,1
TraesCS6D02G304300,2,3,-1,1
TraesCS5D02G445100,0,1,-1,1
TraesCS1D02G382900,1,2,-1,1
TraesCS4B02G385800,1,2,-1,1
TraesCS5A02G237900,1,2,-1,1
TraesCS5B02G236100,0,1,-1,1
TraesCS3D02G427900,0,1,-1,1
TraesCS2B02G281000,0,1,-1,1
TraesCS2D02G262700,0,1,-1,1
TraesCS4D02G276100,0,1,-1,1
TraesCS5B02G396600,0,1,-1,1
TraesCS6A02G158100,0,1,-1,1
TraesCS6D02G147400,0,1,-1,1
TraesCS7A02G122000,0,1,-1,1
TraesCS7B02G020800,0,1,-1,1
TraesCS1B02G047700,0,1,-1,1
TraesCS1B02G063100,0,1,-1,1
TraesCS1B02G441100,0,1,-1,1
TraesCS1D02G252000,0,1,-1,1
TraesCS2B02G218100,0,1,-1,1
TraesCS4B02G279700,0,1,-1,1
TraesCS5D02G030400,1,2,-1,1
TraesCS5D02G030500,0,1,-1,1
TraesCS6A02G016800,0,1,-1,1
TraesCS6A02G021400,0,1,-1,1
TraesCS6A02G030000,0,1,-1,1
TraesCS6A02G214200,0,1,-1,1
TraesCS6B02G027600,0,1,-1,1
TraesCS6B02G045000,0,1,-1,1
TraesCS6B02G045500,0,1,-1,1
TraesCS6B02G076900,0,1,-1,1
TraesCS6B02G090000,0,1,-1,1
TraesCS6D02G022000,0,1,-1,1
TraesCS6D02G025200,0,1,-1,1
TraesCS6D02G037100,0,1,-1,1
TraesCS6D02G040000,0,1,-1,1
TraesCS6D02G196900,0,1,-1,1
TraesCS7B02G141200,0,1,-1,1
TraesCS7B02G149800,0,1,-1,1
TraesCS7D02G448700,0,1,-1,1
