Gene_name,TAM111,TAM112,diff,abs_diff
TraesCS6B02G201700,1,0,1,1
TraesCS7A02G036100,1,0,1,1
TraesCS7A02G145200,1,0,1,1
TraesCS7A02G247200,1,0,1,1
TraesCS7A02G470700,1,0,1,1
TraesCS7B02G127800,1,0,1,1
TraesCS7B02G206300,1,0,1,1
TraesCS7B02G385700,1,0,1,1
TraesCS7D02G032700,1,0,1,1
TraesCS7D02G302800,1,0,1,1
TraesCS7D02G514800,1,0,1,1
TraesCS1A02G263700,1,0,1,1
TraesCS1A02G266300,2,1,1,1
TraesCS1D02G263800,1,0,1,1
TraesCS1D02G266500,2,1,1,1
TraesCS2A02G338300,1,0,1,1
TraesCS2B02G067400,1,0,1,1
TraesCS2B02G343600,1,0,1,1
TraesCS2B02G355600,1,0,1,1
TraesCS2B02G616900,1,0,1,1
TraesCS2D02G324700,1,0,1,1
TraesCS2D02G334800,1,0,1,1
TraesCS2D02G567000,1,0,1,1
TraesCS3A02G078400,3,2,1,1
TraesCS3A02G245900,1,0,1,1
TraesCS3B02G092800,9,8,1,1
TraesCS3B02G472800,1,0,1,1
TraesCS3D02G183900,1,0,1,1
TraesCS4A02G130600,1,0,1,1
TraesCS4D02G094400,1,0,1,1
TraesCS5D02G148900,5,4,1,1
TraesCS6A02G378500,1,0,1,1
TraesCS6D02G390200,1,0,1,1
TraesCS7D02G451700,2,1,1,1
TraesCSU02G135000,1,0,1,1
TraesCS1A02G192800,1,0,1,1
TraesCS4A02G200200,1,0,1,1
TraesCS4B02G115100,1,0,1,1
TraesCS4B02G198700,1,0,1,1
TraesCS4D02G112800,1,0,1,1
TraesCS7B02G162700,1,0,1,1
TraesCS2B02G422400,2,1,1,1
TraesCS5A02G349500,1,0,1,1
TraesCS5D02G355900,1,0,1,1
TraesCS2B02G309100,1,0,1,1
TraesCS2D02G290500,1,0,1,1
TraesCS1A02G255300,1,0,1,1
TraesCS3D02G425800,1,0,1,1
TraesCS4A02G359500,1,0,1,1
TraesCS5B02G512800,1,0,1,1
TraesCS5D02G513300,1,0,1,1
TraesCS6B02G183400,1,0,1,1
TraesCS7A02G249100,1,0,1,1
TraesCS7B02G142200,1,0,1,1
TraesCS4D02G154500,1,0,1,1
TraesCS5A02G114700,2,1,1,1
TraesCS3A02G413600,1,0,1,1
TraesCS3B02G448000,1,0,1,1
TraesCS6A02G107300,1,0,1,1
TraesCS6D02G095400,1,0,1,1
TraesCS5D02G211200,1,0,1,1
TraesCS6D02G108700,1,0,1,1
TraesCS7A02G422900,2,1,1,1
TraesCS1A02G333900,1,0,1,1
TraesCS4B02G166400,1,0,1,1
TraesCS7B02G227000,1,0,1,1
TraesCS3B02G326500,1,0,1,1
TraesCS6D02G121500,1,0,1,1
TraesCS2A02G182700,1,0,1,1
TraesCS2B02G209200,1,0,1,1
TraesCS2B02G454300,3,2,1,1
TraesCS3B02G595800,1,0,1,1
TraesCS3D02G029100,1,0,1,1
TraesCS3D02G173300,1,0,1,1
TraesCS3D02G532800,1,0,1,1
TraesCS4D02G151700,1,0,1,1
TraesCS5A02G059100,1,0,1,1
TraesCS5B02G154900,1,0,1,1
TraesCS5B02G384600,2,1,1,1
TraesCS5D02G390800,2,1,1,1
TraesCS7B02G240000,1,0,1,1
TraesCS7D02G124300,1,0,1,1
TraesCS3A02G538000,1,0,1,1
TraesCS3B02G603400,1,0,1,1
TraesCS3D02G543400,1,0,1,1
TraesCS1A02G050100,1,0,1,1
TraesCS1A02G060500,1,0,1,1
TraesCS1A02G070300,1,0,1,1
TraesCS1A02G071800,1,0,1,1
TraesCS1A02G078800,1,0,1,1
TraesCS1A02G088200,1,0,1,1
TraesCS1A02G091300,1,0,1,1
TraesCS1A02G115200,2,1,1,1
TraesCS1A02G125000,1,0,1,1
TraesCS1A02G131500,1,0,1,1
TraesCS1A02G165700,1,0,1,1
TraesCS1A02G168800,1,0,1,1
TraesCS1A02G184100,1,0,1,1
TraesCS1A02G205300,1,0,1,1
TraesCS1A02G216200,1,0,1,1
TraesCS1A02G230100,1,0,1,1
TraesCS1A02G233600,1,0,1,1
TraesCS1A02G239000,1,0,1,1
TraesCS1A02G254100,1,0,1,1
TraesCS1A02G275300,1,0,1,1
TraesCS1A02G288400,1,0,1,1
TraesCS1A02G298900,1,0,1,1
TraesCS1A02G305900,1,0,1,1
TraesCS1A02G323400,1,0,1,1
TraesCS1A02G342500,1,0,1,1
TraesCS1A02G344000,1,0,1,1
TraesCS1A02G357900,1,0,1,1
TraesCS1A02G362000,1,0,1,1
TraesCS1A02G403000,1,0,1,1
TraesCS1A02G403500,2,1,1,1
TraesCS1B02G127600,1,0,1,1
TraesCS1B02G176000,1,0,1,1
TraesCS1B02G205600,1,0,1,1
TraesCS1B02G215400,1,0,1,1
TraesCS1B02G230900,1,0,1,1
TraesCS1B02G235000,1,0,1,1
TraesCS1B02G257500,1,0,1,1
TraesCS1B02G265500,1,0,1,1
TraesCS1B02G284400,1,0,1,1
TraesCS1B02G290900,1,0,1,1
TraesCS1B02G334600,1,0,1,1
TraesCS1B02G362900,1,0,1,1
TraesCS1B02G381000,1,0,1,1
TraesCS1B02G383400,1,0,1,1
TraesCS1B02G393400,1,0,1,1
TraesCS1B02G399000,1,0,1,1
TraesCS1B02G413300,4,3,1,1
TraesCS1B02G428800,1,0,1,1
TraesCS1B02G459500,1,0,1,1
TraesCS1B02G465100,1,0,1,1
TraesCS1D02G034700,1,0,1,1
TraesCS1D02G047900,1,0,1,1
TraesCS1D02G048600,1,0,1,1
TraesCS1D02G078400,1,0,1,1
TraesCS1D02G087800,1,0,1,1
TraesCS1D02G095900,2,1,1,1
TraesCS1D02G099900,1,0,1,1
TraesCS1D02G100100,3,2,1,1
TraesCS1D02G104900,4,3,1,1
TraesCS1D02G124000,1,0,1,1
TraesCS1D02G126700,1,0,1,1
TraesCS1D02G136400,1,0,1,1
TraesCS1D02G147200,3,2,1,1
TraesCS1D02G150300,1,0,1,1
TraesCS1D02G158000,1,0,1,1
TraesCS1D02G175900,1,0,1,1
TraesCS1D02G204400,1,0,1,1
TraesCS1D02G204900,1,0,1,1
TraesCS1D02G232500,2,1,1,1
TraesCS1D02G264300,1,0,1,1
TraesCS1D02G270600,1,0,1,1
TraesCS1D02G274800,1,0,1,1
TraesCS1D02G274900,1,0,1,1
TraesCS1D02G305600,1,0,1,1
TraesCS1D02G318900,1,0,1,1
TraesCS1D02G324200,1,0,1,1
TraesCS1D02G351200,2,1,1,1
TraesCS1D02G361600,1,0,1,1
TraesCS1D02G364800,1,0,1,1
TraesCS1D02G406300,1,0,1,1
TraesCS1D02G409800,1,0,1,1
TraesCS1D02G439600,1,0,1,1
TraesCS2A02G007900,1,0,1,1
TraesCS2A02G013500,1,0,1,1
TraesCS2A02G022100,1,0,1,1
TraesCS2A02G025300,1,0,1,1
TraesCS2A02G033500,1,0,1,1
TraesCS2A02G069800,1,0,1,1
TraesCS2A02G092500,6,5,1,1
TraesCS2A02G117600,1,0,1,1
TraesCS2A02G122000,1,0,1,1
TraesCS2A02G141400,1,0,1,1
TraesCS2A02G149100,2,1,1,1
TraesCS2A02G153700,1,0,1,1
TraesCS2A02G169100,1,0,1,1
TraesCS2A02G175800,1,0,1,1
TraesCS2A02G190900,1,0,1,1
TraesCS2A02G192700,1,0,1,1
TraesCS2A02G216700,1,0,1,1
TraesCS2A02G225300,1,0,1,1
TraesCS2A02G233400,1,0,1,1
TraesCS2A02G251900,1,0,1,1
TraesCS2A02G270000,1,0,1,1
TraesCS2A02G280100,1,0,1,1
TraesCS2A02G289200,1,0,1,1
TraesCS2A02G299800,1,0,1,1
TraesCS2A02G306700,1,0,1,1
TraesCS2A02G316400,1,0,1,1
TraesCS2A02G318200,1,0,1,1
TraesCS2A02G324900,1,0,1,1
TraesCS2A02G325500,1,0,1,1
TraesCS2A02G337400,9,8,1,1
TraesCS2A02G352100,2,1,1,1
TraesCS2A02G452700,3,2,1,1
TraesCS2A02G453700,1,0,1,1
TraesCS2A02G478300,1,0,1,1
TraesCS2A02G488300,1,0,1,1
TraesCS2A02G514400,1,0,1,1
TraesCS2A02G550200,1,0,1,1
TraesCS2B02G012800,1,0,1,1
TraesCS2B02G083000,1,0,1,1
TraesCS2B02G093900,1,0,1,1
TraesCS2B02G116700,1,0,1,1
TraesCS2B02G135500,1,0,1,1
TraesCS2B02G159500,1,0,1,1
TraesCS2B02G175500,1,0,1,1
TraesCS2B02G191200,1,0,1,1
TraesCS2B02G194200,5,4,1,1
TraesCS2B02G229600,2,1,1,1
TraesCS2B02G248900,1,0,1,1
TraesCS2B02G249900,1,0,1,1
TraesCS2B02G252300,1,0,1,1
TraesCS2B02G271800,1,0,1,1
TraesCS2B02G308200,1,0,1,1
TraesCS2B02G339200,1,0,1,1
TraesCS2B02G367400,1,0,1,1
TraesCS2B02G391600,1,0,1,1
TraesCS2B02G393000,1,0,1,1
TraesCS2B02G421100,2,1,1,1
TraesCS2B02G443600,1,0,1,1
TraesCS2B02G449300,2,1,1,1
TraesCS2B02G455700,1,0,1,1
TraesCS2B02G463900,1,0,1,1
TraesCS2B02G542200,1,0,1,1
TraesCS2B02G551100,1,0,1,1
TraesCS2B02G572800,1,0,1,1
TraesCS2B02G595400,1,0,1,1
TraesCS2D02G011400,1,0,1,1
TraesCS2D02G012000,1,0,1,1
TraesCS2D02G022900,1,0,1,1
TraesCS2D02G034700,1,0,1,1
TraesCS2D02G155200,1,0,1,1
TraesCS2D02G155500,1,0,1,1
TraesCS2D02G159100,1,0,1,1
TraesCS2D02G168100,2,1,1,1
TraesCS2D02G179400,1,0,1,1
TraesCS2D02G205500,1,0,1,1
TraesCS2D02G214900,1,0,1,1
TraesCS2D02G231800,1,0,1,1
TraesCS2D02G232200,1,0,1,1
TraesCS2D02G236800,1,0,1,1
TraesCS2D02G242500,1,0,1,1
TraesCS2D02G252700,1,0,1,1
TraesCS2D02G269000,1,0,1,1
TraesCS2D02G283300,1,0,1,1
TraesCS2D02G287200,1,0,1,1
TraesCS2D02G314300,1,0,1,1
TraesCS2D02G369100,1,0,1,1
TraesCS2D02G372300,1,0,1,1
TraesCS2D02G397800,1,0,1,1
TraesCS2D02G463700,1,0,1,1
TraesCS2D02G472800,1,0,1,1
TraesCS2D02G481300,1,0,1,1
TraesCS2D02G482500,1,0,1,1
TraesCS2D02G505600,1,0,1,1
TraesCS2D02G523100,1,0,1,1
TraesCS2D02G600600,1,0,1,1
TraesCS3A02G048300,2,1,1,1
TraesCS3A02G055100,1,0,1,1
TraesCS3A02G079400,1,0,1,1
TraesCS3A02G130000,1,0,1,1
TraesCS3A02G140200,1,0,1,1
TraesCS3A02G169200,1,0,1,1
TraesCS3A02G171000,2,1,1,1
TraesCS3A02G181500,1,0,1,1
TraesCS3A02G201000,1,0,1,1
TraesCS3A02G207200,1,0,1,1
TraesCS3A02G208700,1,0,1,1
TraesCS3A02G219100,1,0,1,1
TraesCS3A02G222300,1,0,1,1
TraesCS3A02G269200,1,0,1,1
TraesCS3A02G294500,1,0,1,1
TraesCS3A02G305400,1,0,1,1
TraesCS3A02G315800,1,0,1,1
TraesCS3A02G357300,1,0,1,1
TraesCS3A02G362900,1,0,1,1
TraesCS3A02G383600,1,0,1,1
TraesCS3A02G405900,1,0,1,1
TraesCS3A02G406400,1,0,1,1
TraesCS3A02G433400,1,0,1,1
TraesCS3A02G457400,1,0,1,1
TraesCS3A02G507500,1,0,1,1
TraesCS3A02G513800,1,0,1,1
TraesCS3B02G046100,1,0,1,1
TraesCS3B02G047300,1,0,1,1
TraesCS3B02G102400,1,0,1,1
TraesCS3B02G111000,1,0,1,1
TraesCS3B02G141300,1,0,1,1
TraesCS3B02G174100,1,0,1,1
TraesCS3B02G175300,1,0,1,1
TraesCS3B02G197700,1,0,1,1
TraesCS3B02G211500,1,0,1,1
TraesCS3B02G241300,1,0,1,1
TraesCS3B02G246700,1,0,1,1
TraesCS3B02G260000,1,0,1,1
TraesCS3B02G260600,1,0,1,1
TraesCS3B02G262500,1,0,1,1
TraesCS3B02G265200,2,1,1,1
TraesCS3B02G269100,5,4,1,1
TraesCS3B02G269400,1,0,1,1
TraesCS3B02G280000,1,0,1,1
TraesCS3B02G307900,1,0,1,1
TraesCS3B02G311600,1,0,1,1
TraesCS3B02G340200,1,0,1,1
TraesCS3B02G342400,1,0,1,1
TraesCS3B02G353800,1,0,1,1
TraesCS3B02G365400,1,0,1,1
TraesCS3B02G371100,1,0,1,1
TraesCS3B02G376000,1,0,1,1
TraesCS3B02G378200,1,0,1,1
TraesCS3B02G383300,1,0,1,1
TraesCS3B02G389700,2,1,1,1
TraesCS3B02G395300,1,0,1,1
TraesCS3B02G397400,1,0,1,1
TraesCS3B02G399200,1,0,1,1
TraesCS3B02G413800,1,0,1,1
TraesCS3B02G426100,1,0,1,1
TraesCS3B02G440100,1,0,1,1
TraesCS3B02G440500,1,0,1,1
TraesCS3B02G455000,1,0,1,1
TraesCS3B02G457300,1,0,1,1
TraesCS3B02G469200,1,0,1,1
TraesCS3B02G471800,1,0,1,1
TraesCS3B02G582500,1,0,1,1
TraesCS3D02G028300,12,11,1,1
TraesCS3D02G076300,1,0,1,1
TraesCS3D02G079300,1,0,1,1
TraesCS3D02G106100,1,0,1,1
TraesCS3D02G109600,1,0,1,1
TraesCS3D02G113100,1,0,1,1
TraesCS3D02G134100,1,0,1,1
TraesCS3D02G135900,1,0,1,1
TraesCS3D02G158300,1,0,1,1
TraesCS3D02G170900,2,1,1,1
TraesCS3D02G186300,1,0,1,1
TraesCS3D02G213900,2,1,1,1
TraesCS3D02G219900,1,0,1,1
TraesCS3D02G226400,1,0,1,1
TraesCS3D02G250900,1,0,1,1
TraesCS3D02G252100,1,0,1,1
TraesCS3D02G284600,1,0,1,1
TraesCS3D02G294300,1,0,1,1
TraesCS3D02G300100,1,0,1,1
TraesCS3D02G308100,1,0,1,1
TraesCS3D02G337700,1,0,1,1
TraesCS3D02G360400,1,0,1,1
TraesCS3D02G376500,1,0,1,1
TraesCS3D02G403400,1,0,1,1
TraesCS3D02G424100,2,1,1,1
TraesCS3D02G442100,1,0,1,1
TraesCS3D02G457600,2,1,1,1
TraesCS3D02G459700,1,0,1,1
TraesCS3D02G465500,1,0,1,1
TraesCS3D02G509900,1,0,1,1
TraesCS3D02G511600,43,42,1,1
TraesCS4A02G016800,1,0,1,1
TraesCS4A02G029800,1,0,1,1
TraesCS4A02G031600,1,0,1,1
TraesCS4A02G035300,1,0,1,1
TraesCS4A02G059300,1,0,1,1
TraesCS4A02G064000,1,0,1,1
TraesCS4A02G081100,1,0,1,1
TraesCS4A02G084600,1,0,1,1
TraesCS4A02G089500,1,0,1,1
TraesCS4A02G096900,1,0,1,1
TraesCS4A02G103200,1,0,1,1
TraesCS4A02G113200,1,0,1,1
TraesCS4A02G119100,1,0,1,1
TraesCS4A02G120000,1,0,1,1
TraesCS4A02G122400,1,0,1,1
TraesCS4A02G142800,1,0,1,1
TraesCS4A02G193700,1,0,1,1
TraesCS4A02G218100,1,0,1,1
TraesCS4A02G239000,3,2,1,1
TraesCS4A02G255400,1,0,1,1
TraesCS4A02G257500,1,0,1,1
TraesCS4A02G263900,1,0,1,1
TraesCS4A02G264600,3,2,1,1
TraesCS4A02G273200,1,0,1,1
TraesCS4A02G290200,1,0,1,1
TraesCS4A02G290300,1,0,1,1
TraesCS4A02G321300,1,0,1,1
TraesCS4A02G325100,2,1,1,1
TraesCS4A02G325600,1,0,1,1
TraesCS4A02G339600,1,0,1,1
TraesCS4A02G351300,2,1,1,1
TraesCS4A02G354500,1,0,1,1
TraesCS4A02G361500,2,1,1,1
TraesCS4A02G409000,1,0,1,1
TraesCS4A02G444200,1,0,1,1
TraesCS4A02G460000,1,0,1,1
TraesCS4B02G008200,1,0,1,1
TraesCS4B02G010300,1,0,1,1
TraesCS4B02G010800,2,1,1,1
TraesCS4B02G013500,1,0,1,1
TraesCS4B02G054400,1,0,1,1
TraesCS4B02G063200,1,0,1,1
TraesCS4B02G100200,1,0,1,1
TraesCS4B02G132600,1,0,1,1
TraesCS4B02G139700,1,0,1,1
TraesCS4B02G151800,1,0,1,1
TraesCS4B02G155200,3,2,1,1
TraesCS4B02G168900,1,0,1,1
TraesCS4B02G179100,1,0,1,1
TraesCS4B02G190400,1,0,1,1
TraesCS4B02G191000,1,0,1,1
TraesCS4B02G212700,1,0,1,1
TraesCS4B02G216900,1,0,1,1
TraesCS4B02G220400,1,0,1,1
TraesCS4B02G222700,1,0,1,1
TraesCS4B02G228900,1,0,1,1
TraesCS4B02G238800,1,0,1,1
TraesCS4B02G258200,1,0,1,1
TraesCS4B02G264100,2,1,1,1
TraesCS4B02G268000,1,0,1,1
TraesCS4B02G287300,1,0,1,1
TraesCS4B02G292100,1,0,1,1
TraesCS4B02G307800,1,0,1,1
TraesCS4B02G324400,1,0,1,1
TraesCS4B02G325900,1,0,1,1
TraesCS4D02G002500,1,0,1,1
TraesCS4D02G009000,1,0,1,1
TraesCS4D02G011300,1,0,1,1
TraesCS4D02G017500,1,0,1,1
TraesCS4D02G022600,1,0,1,1
TraesCS4D02G023600,1,0,1,1
TraesCS4D02G034000,1,0,1,1
TraesCS4D02G044700,1,0,1,1
TraesCS4D02G084000,1,0,1,1
TraesCS4D02G084800,1,0,1,1
TraesCS4D02G094200,1,0,1,1
TraesCS4D02G095200,1,0,1,1
TraesCS4D02G096900,1,0,1,1
TraesCS4D02G119600,1,0,1,1
TraesCS4D02G163000,1,0,1,1
TraesCS4D02G180500,1,0,1,1
TraesCS4D02G183700,1,0,1,1
TraesCS4D02G187200,1,0,1,1
TraesCS4D02G191700,1,0,1,1
TraesCS4D02G208400,1,0,1,1
TraesCS4D02G209300,1,0,1,1
TraesCS4D02G214200,1,0,1,1
TraesCS4D02G214700,1,0,1,1
TraesCS4D02G220000,1,0,1,1
TraesCS4D02G220200,1,0,1,1
TraesCS4D02G223300,1,0,1,1
TraesCS4D02G235200,2,1,1,1
TraesCS4D02G253300,1,0,1,1
TraesCS4D02G253400,1,0,1,1
TraesCS4D02G274600,1,0,1,1
TraesCS4D02G277500,2,1,1,1
TraesCS4D02G288100,6,5,1,1
TraesCS4D02G290800,1,0,1,1
TraesCS4D02G299000,1,0,1,1
TraesCS4D02G304600,1,0,1,1
TraesCS4D02G312200,1,0,1,1
TraesCS4D02G342700,1,0,1,1
TraesCS4D02G352900,1,0,1,1
TraesCS4D02G364100,1,0,1,1
TraesCS5A02G000900,1,0,1,1
TraesCS5A02G007400,4,3,1,1
TraesCS5A02G015600,1,0,1,1
TraesCS5A02G035100,1,0,1,1
TraesCS5A02G056000,1,0,1,1
TraesCS5A02G059300,1,0,1,1
TraesCS5A02G065800,3,2,1,1
TraesCS5A02G067800,1,0,1,1
TraesCS5A02G085100,1,0,1,1
TraesCS5A02G085700,1,0,1,1
TraesCS5A02G093500,2,1,1,1
TraesCS5A02G094300,1,0,1,1
TraesCS5A02G113200,1,0,1,1
TraesCS5A02G116500,1,0,1,1
TraesCS5A02G118600,1,0,1,1
TraesCS5A02G122900,1,0,1,1
TraesCS5A02G123900,1,0,1,1
TraesCS5A02G135500,1,0,1,1
TraesCS5A02G144300,1,0,1,1
TraesCS5A02G162900,1,0,1,1
TraesCS5A02G177500,1,0,1,1
TraesCS5A02G177800,1,0,1,1
TraesCS5A02G182200,1,0,1,1
TraesCS5A02G184100,1,0,1,1
TraesCS5A02G213800,1,0,1,1
TraesCS5A02G221800,1,0,1,1
TraesCS5A02G248700,1,0,1,1
TraesCS5A02G253400,1,0,1,1
TraesCS5A02G258300,2,1,1,1
TraesCS5A02G272500,1,0,1,1
TraesCS5A02G282300,1,0,1,1
TraesCS5A02G285400,1,0,1,1
TraesCS5A02G375700,1,0,1,1
TraesCS5A02G376700,1,0,1,1
TraesCS5A02G385300,1,0,1,1
TraesCS5A02G413300,1,0,1,1
TraesCS5A02G417500,1,0,1,1
TraesCS5A02G421900,1,0,1,1
TraesCS5A02G483500,1,0,1,1
TraesCS5A02G487200,1,0,1,1
TraesCS5A02G498100,1,0,1,1
TraesCS5A02G509900,3,2,1,1
TraesCS5A02G516400,1,0,1,1
TraesCS5A02G529100,1,0,1,1
TraesCS5B02G028900,1,0,1,1
TraesCS5B02G042500,1,0,1,1
TraesCS5B02G072100,1,0,1,1
TraesCS5B02G078300,3,2,1,1
TraesCS5B02G078600,1,0,1,1
TraesCS5B02G100400,1,0,1,1
TraesCS5B02G117400,1,0,1,1
TraesCS5B02G131200,1,0,1,1
TraesCS5B02G131300,1,0,1,1
TraesCS5B02G134400,1,0,1,1
TraesCS5B02G136500,1,0,1,1
TraesCS5B02G151000,1,0,1,1
TraesCS5B02G154800,1,0,1,1
TraesCS5B02G168600,2,1,1,1
TraesCS5B02G181600,1,0,1,1
TraesCS5B02G182200,1,0,1,1
TraesCS5B02G187500,1,0,1,1
TraesCS5B02G189500,1,0,1,1
TraesCS5B02G190100,1,0,1,1
TraesCS5B02G190500,5,4,1,1
TraesCS5B02G192100,1,0,1,1
TraesCS5B02G198200,1,0,1,1
TraesCS5B02G206200,1,0,1,1
TraesCS5B02G231100,1,0,1,1
TraesCS5B02G274500,1,0,1,1
TraesCS5B02G290900,1,0,1,1
TraesCS5B02G309100,1,0,1,1
TraesCS5B02G388300,1,0,1,1
TraesCS5B02G390300,1,0,1,1
TraesCS5B02G447600,1,0,1,1
TraesCS5B02G453400,3,2,1,1
TraesCS5B02G483200,1,0,1,1
TraesCS5B02G505700,2,1,1,1
TraesCS5B02G506200,1,0,1,1
TraesCS5B02G507100,1,0,1,1
TraesCS5B02G526900,1,0,1,1
TraesCS5D02G012500,7,6,1,1
TraesCS5D02G033800,1,0,1,1
TraesCS5D02G071300,1,0,1,1
TraesCS5D02G072400,1,0,1,1
TraesCS5D02G099200,1,0,1,1
TraesCS5D02G099800,1,0,1,1
TraesCS5D02G106600,1,0,1,1
TraesCS5D02G108800,1,0,1,1
TraesCS5D02G128000,1,0,1,1
TraesCS5D02G132200,1,0,1,1
TraesCS5D02G142100,1,0,1,1
TraesCS5D02G145500,1,0,1,1
TraesCS5D02G157600,1,0,1,1
TraesCS5D02G167900,1,0,1,1
TraesCS5D02G168100,1,0,1,1
TraesCS5D02G184200,1,0,1,1
TraesCS5D02G199800,1,0,1,1
TraesCS5D02G214200,1,0,1,1
TraesCS5D02G252600,2,1,1,1
TraesCS5D02G255800,1,0,1,1
TraesCS5D02G280500,1,0,1,1
TraesCS5D02G283100,1,0,1,1
TraesCS5D02G292800,1,0,1,1
TraesCS5D02G386800,1,0,1,1
TraesCS5D02G394500,1,0,1,1
TraesCS5D02G395300,1,0,1,1
TraesCS5D02G398400,1,0,1,1
TraesCS5D02G402300,1,0,1,1
TraesCS5D02G424700,1,0,1,1
TraesCS5D02G472400,1,0,1,1
TraesCS5D02G490100,1,0,1,1
TraesCS5D02G501100,1,0,1,1
TraesCS5D02G517600,1,0,1,1
TraesCS5D02G545500,1,0,1,1
TraesCS5D02G565100,1,0,1,1
TraesCS6A02G046300,1,0,1,1
TraesCS6A02G062300,1,0,1,1
TraesCS6A02G066700,2,1,1,1
TraesCS6A02G077100,1,0,1,1
TraesCS6A02G109000,1,0,1,1
TraesCS6A02G124100,1,0,1,1
TraesCS6A02G149300,1,0,1,1
TraesCS6A02G154400,1,0,1,1
TraesCS6A02G169600,1,0,1,1
TraesCS6A02G201100,1,0,1,1
TraesCS6A02G209200,2,1,1,1
TraesCS6A02G235300,1,0,1,1
TraesCS6A02G240200,2,1,1,1
TraesCS6A02G269400,1,0,1,1
TraesCS6A02G277400,2,1,1,1
TraesCS6A02G295800,4,3,1,1
TraesCS6A02G300200,1,0,1,1
TraesCS6A02G344800,1,0,1,1
TraesCS6A02G363000,1,0,1,1
TraesCS6A02G380400,3,2,1,1
TraesCS6A02G407700,1,0,1,1
TraesCS6A02G419700,1,0,1,1
TraesCS6A02G420000,1,0,1,1
TraesCS6B02G090400,1,0,1,1
TraesCS6B02G098100,1,0,1,1
TraesCS6B02G101300,1,0,1,1
TraesCS6B02G102800,1,0,1,1
TraesCS6B02G103200,2,1,1,1
TraesCS6B02G106100,1,0,1,1
TraesCS6B02G114800,1,0,1,1
TraesCS6B02G118100,1,0,1,1
TraesCS6B02G125000,1,0,1,1
TraesCS6B02G130700,1,0,1,1
TraesCS6B02G135900,1,0,1,1
TraesCS6B02G144800,1,0,1,1
TraesCS6B02G151200,2,1,1,1
TraesCS6B02G188100,1,0,1,1
TraesCS6B02G194700,1,0,1,1
TraesCS6B02G207100,1,0,1,1
TraesCS6B02G225000,1,0,1,1
TraesCS6B02G231000,1,0,1,1
TraesCS6B02G237100,1,0,1,1
TraesCS6B02G249900,1,0,1,1
TraesCS6B02G256000,1,0,1,1
TraesCS6B02G257600,1,0,1,1
TraesCS6B02G269200,1,0,1,1
TraesCS6B02G279300,1,0,1,1
TraesCS6B02G284400,3,2,1,1
TraesCS6B02G297300,1,0,1,1
TraesCS6B02G305400,1,0,1,1
TraesCS6B02G316000,1,0,1,1
TraesCS6B02G327600,1,0,1,1
TraesCS6B02G339100,1,0,1,1
TraesCS6B02G345800,1,0,1,1
TraesCS6B02G355200,8,7,1,1
TraesCS6B02G382000,1,0,1,1
TraesCS6B02G413500,1,0,1,1
TraesCS6B02G423100,1,0,1,1
TraesCS6B02G431500,1,0,1,1
TraesCS6B02G450700,1,0,1,1
TraesCS6B02G453100,1,0,1,1
TraesCS6D02G005200,1,0,1,1
TraesCS6D02G028500,1,0,1,1
TraesCS6D02G043400,1,0,1,1
TraesCS6D02G057300,1,0,1,1
TraesCS6D02G065600,2,1,1,1
TraesCS6D02G072600,1,0,1,1
TraesCS6D02G076300,2,1,1,1
TraesCS6D02G094300,1,0,1,1
TraesCS6D02G097400,1,0,1,1
TraesCS6D02G114400,1,0,1,1
TraesCS6D02G138800,1,0,1,1
TraesCS6D02G151400,1,0,1,1
TraesCS6D02G152800,1,0,1,1
TraesCS6D02G154300,1,0,1,1
TraesCS6D02G155800,1,0,1,1
TraesCS6D02G159400,1,0,1,1
TraesCS6D02G167000,1,0,1,1
TraesCS6D02G174800,1,0,1,1
TraesCS6D02G201500,1,0,1,1
TraesCS6D02G210400,1,0,1,1
TraesCS6D02G212100,1,0,1,1
TraesCS6D02G224800,1,0,1,1
TraesCS6D02G229000,1,0,1,1
TraesCS6D02G230400,1,0,1,1
TraesCS6D02G234900,1,0,1,1
TraesCS6D02G237400,1,0,1,1
TraesCS6D02G240100,1,0,1,1
TraesCS6D02G244100,2,1,1,1
TraesCS6D02G246200,1,0,1,1
TraesCS6D02G249300,1,0,1,1
TraesCS6D02G258000,1,0,1,1
TraesCS6D02G266900,2,1,1,1
TraesCS6D02G277900,1,0,1,1
TraesCS6D02G308400,1,0,1,1
TraesCS6D02G337300,1,0,1,1
TraesCS6D02G362600,1,0,1,1
TraesCS6D02G370900,1,0,1,1
TraesCS6D02G373700,38,37,1,1
TraesCS6D02G374100,2,1,1,1
TraesCS6D02G377200,1,0,1,1
TraesCS6D02G377900,1,0,1,1
TraesCS6D02G405700,1,0,1,1
TraesCS7A02G032500,1,0,1,1
TraesCS7A02G066400,1,0,1,1
TraesCS7A02G120600,17,16,1,1
TraesCS7A02G129800,1,0,1,1
TraesCS7A02G140900,1,0,1,1
TraesCS7A02G157700,1,0,1,1
TraesCS7A02G166800,1,0,1,1
TraesCS7A02G175800,12,11,1,1
TraesCS7A02G190700,1,0,1,1
TraesCS7A02G209600,2,1,1,1
TraesCS7A02G220100,2,1,1,1
TraesCS7A02G232200,1,0,1,1
TraesCS7A02G235000,1,0,1,1
TraesCS7A02G276900,1,0,1,1
TraesCS7A02G296500,1,0,1,1
TraesCS7A02G317600,1,0,1,1
